,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2.3546680742322983,1.9296527825910978,1.6077141551531042,6.9351363218311635,3.231562270852979,0.5876565755822439,1.5882444189587275,-1.81755802302638,2.6425643364727254,-1.2080686536411323,5.585144154881149,1.9020786332988864,2.6812602407383825,2.0531930679959305,2.6679594596428258,1.3842687114523669,2.4306742988362138,-2.728050567593421,6.183627312782521
2.404393004860746,2.0357696888687182,1.5645386276716438,6.962321717674571,3.116804987240837,0.4157486378149714,1.501498735350208,-1.8097303542608854,2.873334167331998,-1.4125603336607577,4.997494733518383,1.7460158354452617,2.6126234007807785,2.015117226182828,2.6356739078125773,1.2246765237387103,2.48323696934292,-2.8593150349038288,6.301269674494317
2.453215741680045,2.1490817856560636,1.55799959116993,6.983941110793991,2.9735615706348257,0.26263050507169294,1.3961830117406602,-1.7651567923527909,3.16714230175243,-1.6295094155945584,4.492660198331905,1.607243217081741,2.5599815276393993,1.9828663270717797,2.6730908791334262,1.0842006898337277,2.535425029537342,-2.972712591355569,6.368872892026725
2.5033656856997677,2.2652510601693505,1.5763895726740196,7.003760599043915,2.8078802331590533,0.11528514662299838,1.283205114360762,-1.6814268088263145,3.5001898362307573,-1.8365310560428965,4.099861994783893,1.491775303560336,2.523577325929783,1.9510239670816978,2.7571729775264404,0.9734267960731235,2.582284670714108,-3.0529879098348798,6.385298743445529
2.5527401722101786,2.3798227786187782,1.6047474812310192,7.027100802371699,2.6266463625058187,-0.04106825891271648,1.1755211897273528,-1.559869665404162,3.844022768156971,-2.0082793409168325,3.840785490745112,1.4051648390917566,2.502590221730765,1.9151778424784425,2.8582050029613213,0.9003602734224196,2.618340795591998,-3.0856610296371976,6.350618003360627
2.605593991767819,2.48787910200372,1.6271039740468334,7.060130682780369,2.436488794356328,-0.22125226657544084,1.0868921820589934,-1.4056457107227684,4.168001734112043,-2.1186991560008663,3.727374472436476,1.3523334737316288,2.4954327517456867,1.872684613524398,2.94366207495498,0.8690320199915422,2.637724048339815,-3.0591476021897845,6.266164283762677
2.655523563134921,2.5835603820536415,1.6293459060218614,7.108939982939506,2.242460116269814,-0.43801564895630496,1.0303153535107297,-1.2276519238508476,4.442387770938799,-2.143817904773016,3.7596362178495273,1.3374189732094368,2.500124065901872,1.8235215540495768,2.9831337930050585,0.8779785412072716,2.6343315134599212,-2.967229838434905,6.134599341594303
2.703546174803705,2.6594541373145653,1.6026998626848363,7.178390283444487,2.0464910030408827,-0.6995244209761142,1.0161308072284418,-1.038241704610868,4.642044099587387,-2.065077073483028,3.9234571476452498,1.3636389516007237,2.5147405433896353,1.771224986442887,2.954304433957621,0.9185966076438036,2.6020210835297997,-2.811878157874035,5.959989853055921
2.7538012709370983,2.705851709380995,1.5478347765246183,7.270744678724199,1.8456185835254555,-1.0064594055503977,1.0498030132224825,-0.852758910703697,4.750753931734402,-1.8732036434876864,4.188429053532716,1.4331711268417773,2.5379435221400524,1.7239155020653634,2.8499891863118263,0.9733724305105111,2.5348394958013096,-2.6064235392724897,5.747895654646266
2.80129623420756,2.7098725992738553,1.4795836267202425,7.384076071596382,1.6299888389348005,-1.3487203401402907,1.1293773370608313,-0.6888861416365968,4.7661542991755415,-1.5726213508446651,4.505685904124827,1.5470500990874716,2.5695841417413945,1.6954099670828038,2.6862264214558595,1.0139853547983564,2.4272840376579485,-2.3790805730250173,5.505469450937253
2.8551862205549696,2.6544564839635316,1.432284222268754,7.510454086471813,1.3806330325981757,-1.7017365241898776,1.24261157138146,-0.5658072694541869,4.705285905992631,-1.1864017931631698,4.805751228274836,1.705080651911894,2.6113852997947253,1.7064203137210865,2.5114260018420254,0.9992860700835551,2.274597920929846,-2.1768212151821027,5.241567989083762
2.904429314118109,2.517222913039346,1.4657390685113947,7.6339106012066775,1.067018171193413,-2.0223840074495456,1.3637824702243742,-0.5031842162723423,4.610759003494171,-0.7617553837128916,4.996396075890573,1.9057675763519564,2.667700721708994,1.7858391169409176,2.4165736260929136,0.8731493389892397,2.0730993250666248,-2.069599243136835,4.966874700067995
2.9536208070042758,2.269198685523547,1.6717943170576253,7.728183897602537,0.6443714974465343,-2.244509319185747,1.4501672861827546,-0.5199479786154284,4.557535287929315,-0.37606215279035204,4.960507556226904,2.146262017793754,2.746351143933317,1.9721119565343375,2.5464912110452125,0.5622012433051848,1.820544109168243,-2.154925412972742,4.694033806678043
3.0052786864528875,1.873412906831789,2.181537799107099,7.75424143055578,0.05077901429917109,-2.2740597382764745,1.438200310373919,-0.632903898556894,4.66032582097727,-0.14344239634338418,4.553967953657954,2.422324345701992,2.8595376106304866,2.314696564641883,3.1121533107262587,-0.026579052235206402,1.5165221928734915,-2.5627933184722624,4.43779589822159
